TruckSID;ActualWeightFront;ActualWeightBack;ActualWeightTotal;Engine;Transmission;FrontAxlePosition;WheelBase;Overhang;FrameRails;Liner;FrontEndExt;Cab;RearAxels;RearSusp;FrontSusp;RearWheels;RearTires;FrontWheels;FrontTires;TagAxle;EngineFamily;TransmissionFamily
30195;10720;6580;17300;1012002;2700021;3690005;186;104;403011;404998;4070004;5000004;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C24
28623;9890;7900;17790;1012011;2700027;3690005;195;104;403012;404998;4070004;5000001;3300041;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C25
32879;9880;8470;18350;1012011;2700022;3690005;195;98;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
35253;10630;6310;16940;1012011;2700022;3690005;207;86;403012;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29255;10500;6310;16810;1012011;2700022;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
35370;9750;8730;18480;1012011;2700022;3690005;195;104;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
32537;10920;6790;17710;1012002;2700028;3690005;186;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D97;270C25
28741;10010;7250;17260;1012011;2700028;3690005;222;98;403012;404002;4070004;5000002;330444;3500004;3700002;9140016;933063;9050017;930821;3P1998;101D100;270C25
29304;9790;8300;18090;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
35552;10210;7320;17530;1012011;2700022;3690005;222;104;403012;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
30738;10340;5850;16190;1012011;2700022;3690005;195;62;403011;404998;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
30391;9990;6250;16240;1012011;2700022;3690005;210;68;403012;404998;4070004;5000001;3300041;3500003;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
31029;10420;7120;17540;1012011;2700022;3690005;210;80;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
29332;10350;5920;16270;1012011;2700022;3690005;195;98;403012;404998;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
30996;11860;7330;19190;1012019;2700028;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
31071;11180;7830;19010;1012011;2700028;3690005;249;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933469;9050015;930469;3P1998;101D100;270C25 
32498;10970;6890;17860;1012011;2700022;3690005;213;62;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
36028;11420;8970;20390;1012019;2700028;3690005;195;98;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D102;270C25
30571;10650;6330;16980;1012011;2700022;3690005;183;68;403012;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
33236;10860;6840;17700;1012002;2700028;3690005;222;80;403012;404998;4070004;5000002;330444;3500004;3700002;9142003;933063;905549;930821;3P1998;101D97;270C25
29486;10180;7630;17810;1012002;2700021;3690005;192;104;403012;404998;4070004;5000003;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C24
31509;11030;6130;17160;1012001;2700022;3690005;216;68;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C24
30958;9670;8670;18340;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
34541;10220;6030;16250;1012011;2700021;3690005;225;104;403012;404998;4070004;5000002;3300041;3500003;3700002;9140022;933062;9050037;930469;3P1998;101D100;270C24
30485;11260;7490;18750;1012002;2700028;3690005;219;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
30790;11690;7500;19190;1012019;2700028;3690005;231;104;403012;404002;4070004;5000001;330444;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D102;270C25
30839;10550;6900;17450;1012011;2700022;3690005;201;62;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
35202;10430;5970;16400;1012011;2700022;3690005;216;68;403012;404998;4070004;5000002;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29213;9780;8480;18260;1012011;2700022;3690005;195;104;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
32194;11220;8220;19440;1012019;2700028;3690005;189;104;403012;404998;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D102;270C25
30193;10730;6570;17300;1012002;2700021;3690005;186;104;403011;404998;4070004;5000004;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C24
28622;9930;7960;17890;1012011;2700027;3690005;195;104;403012;404998;4070004;5000001;3300041;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C25
32878;9850;8380;18230;1012011;2700022;3690005;195;98;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
35252;10490;6280;16770;1012011;2700022;3690005;207;86;403012;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29253;10470;6320;16790;1012011;2700022;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
31214;9790;7240;17030;1012011;2700022;3690005;195;104;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
32216;11220;6830;18050;1012002;2700028;3690005;186;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D97;270C25
28740;11140;7420;18560;1012011;2700028;3690005;222;98;403012;404002;4070004;5000002;330444;3500004;3700002;9140016;933063;9050017;930821;3P1998;101D100;270C25
29301;9760;8350;18110;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
35493;10360;7360;17720;1012011;2700022;3690005;222;104;403012;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
30737;10320;5810;16130;1012011;2700022;3690005;195;62;403011;404998;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
30390;10230;6110;16340;1012011;2700022;3690005;210;68;403012;404998;4070004;5000001;3300041;3500003;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
31028;10270;7090;17360;1012011;2700022;3690005;210;80;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24  
26871;9760;8270;18030;1010026;2700022;3690005;195;104;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D56;270C24
29330;10400;6640;17040;1012011;2700022;3690005;195;98;403012;404998;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
28316;10520;6310;16830;1012011;2700022;3690005;216;74;403011;404002;4070004;5000002;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
28947;11740;7010;18750;1012019;2700028;3690005;204;104;403012;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
30995;11910;7300;19210;1012019;2700028;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
31070;11240;7810;19050;1012011;2700028;3690005;249;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933469;9050015;930469;3P1998;101D100;270C25
32497;10590;6980;17570;1012011;2700022;3690005;213;62;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
36013;11450;9040;20490;1012019;2700028;3690005;195;98;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D102;270C25
30570;10830;6750;17580;1012011;2700022;3690005;183;68;403012;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
33235;10880;6870;17750;1012002;2700028;3690005;222;80;403012;404998;4070004;5000002;330444;3500004;3700002;9142003;933063;905549;930821;3P1998;101D97;270C25
29483;10170;7570;17740;1012002;2700021;3690005;192;104;403012;404998;4070004;5000003;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C24
31508;11030;6230;17260;1012001;2700022;3690005;216;68;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C24
30956;9870;8640;18510;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
34540;10240;6060;16300;1012011;2700021;3690005;225;104;403012;404998;4070004;5000002;3300041;3500003;3700002;9140022;933062;9050037;930469;3P1998;101D100;270C24
29635;11290;7430;18720;1012002;2700028;3690005;219;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C25
30789;11800;7460;19260;1012019;2700028;3690005;231;104;403012;404002;4070004;5000001;330444;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D102;270C25
30837;9960;6260;16220;1012011;2700022;3690005;201;62;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
30897;10490;6090;16580;1012011;2700022;3690005;216;68;403012;404998;4070004;5000002;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29211;9760;7770;17530;1012011;2700022;3690005;195;104;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
30548;11200;8190;19390;1012019;2700028;3690005;189;104;403012;404998;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D102;270C25
30192;10600;5750;16350;1012002;2700021;3690005;186;104;403011;404998;4070004;5000004;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C24
28619;10090;7900;17990;1012011;2700027;3690005;195;104;403012;404998;4070004;5000001;3300041;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C25
32877;9750;8500;18250;1012011;2700022;3690005;195;98;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24  
35251;10710;6270;16980;1012011;2700022;3690005;207;86;403012;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29251;10400;6380;16780;1012011;2700022;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
31213;9760;8500;18260;1012011;2700022;3690005;195;104;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
32215;11050;6800;17850;1012002;2700028;3690005;186;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D97;270C25
28739;11150;7170;18320;1012011;2700028;3690005;222;98;403012;404002;4070004;5000002;330444;3500004;3700002;9140016;933063;9050017;930821;3P1998;101D100;270C25
29296;9780;8380;18160;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
35492;10410;7350;17760;1012011;2700022;3690005;222;104;403012;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
30736;10390;5830;16220;1012011;2700022;3690005;195;62;403011;404998;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
30389;10110;6230;16340;1012011;2700022;3690005;210;68;403012;404998;4070004;5000001;3300041;3500003;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C24
31027;10280;7290;17570;1012011;2700022;3690005;210;80;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
26866;9830;8090;17920;1010026;2700022;3690005;195;104;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D56;270C24
29329;9926;6554;16480;1012011;2700022;3690005;195;98;403012;404998;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
28315;10500;6280;16780;1012011;2700022;3690005;216;74;403011;404002;4070004;5000002;330444;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
28457;11760;6910;18670;1012019;2700028;3690005;204;104;403012;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
30994;11690;7310;19000;1012019;2700028;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9142001;933469;9050031;930821;3P1998;101D102;270C25
31069;11140;7960;19100;1012011;2700028;3690005;249;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933469;9050015;930469;3P1998;101D100;270C25
32496;10550;7000;17550;1012011;2700022;3690005;213;62;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24
29441;10380;6840;17220;1012002;2700021;3690005;226;104;4030004;404001;4070004;5000004;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C24
35313;11440;9140;20580;1012019;2700028;3690005;195;98;403012;404998;4070004;5000001;330444;3500004;3700002;9140016;933469;9050015;930469;3P1998;101D102;270C25
30569;12040;7030;19070;1012011;2700022;3690005;183;68;403012;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050031;930821;3P1998;101D100;270C24  
33234;10840;6880;17720;1012002;2700028;3690005;222;80;403012;404998;4070004;5000002;330444;3500004;3700002;9142003;933063;905549;930821;3P1998;101D97;270C25
29423;10190;7450;17640;1012002;2700021;3690005;192;104;403012;404998;4070004;5000003;3300041;3500004;3700011;9140005;933062;9052003;930469;3P1998;101D97;270C24
31507;11060;6560;17620;1012001;2700022;3690005;216;68;403012;404002;4070004;5000001;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97;270C24
30953;9930;8590;18520;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
34539;10240;6000;16240;1012011;2700021;3690005;225;104;403012;404998;4070004;5000002;3300041;3500003;3700002;9140022;933062;9050037;930469;3P1998;101D100;270C24
29634;11310;7390;18700;1012002;2700028;3690005;219;104;403012;404002;4070004;5000002;330444;3500004;3700002;9140014;933062;9050015;930469;3P1998;101D97.;270C25
30788;10110;6730;16840;1012019;2700028;3690005;231;104;403012;404002;4070004;5000001;330444;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D102;270C25
30836;10390;6560;16950;1012011;2700022;3690005;201;62;403011;404002;4070004;5000004;330507;3500004;3700011;9142001;933469;9050037;930469;3P1998;101D100;270C24
30896;10450;5880;16330;1012011;2700022;3690005;216;68;403012;404998;4070004;5000002;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29210;9890;7960;17850;1012011;2700022;3690005;195;104;403011;404998;4070004;5000001;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
30547;11410;8210;19620;1012019;2700028;3690005;189;104;403012;404998;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D102;270C25
30190;11674;7421;19095;1012002;2700021;3690005;186;104;403011;404998;4070004;5000004;330444;3500004;3700011;9142003;933469;905549;930821;3P1998;101D97;270C24
28618;9970;7470;17440;1012011;2700027;3690005;195;104;403012;404998;4070004;5000001;3300041;3500004;3700002;9142003;933469;9052003;930469;3P1998;101D100;270C25
32876;10030;8620;18650;1012011;2700022;3690005;195;98;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
35250;10590;6250;16840;1012011;2700022;3690005;207;86;403012;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
29249;10460;6340;16800;1012011;2700022;3690005;207;86;403011;404002;4070004;5000001;330507;3500004;3700002;9140033;9330002;9052002;9300002;3P1998;101D100;270C24
30940;9770;8380;18150;1012011;2700022;3690005;195;104;403011;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
32214;11100;6350;17450;1012002;2700028;3690005;186;104;403012;404002;4070004;5000004;330444;3500004;3700011;9140014;933062;9050015;930469;3P1998;101D97;270C25
28738;11220;7550;18770;1012011;2700028;3690005;222;98;403012;404002;4070004;5000002;330444;3500004;3700002;9140016;933063;9050017;930821;3P1998;101D100;270C25
29295;10124;7291;17415;1012011;2700022;3690005;195;104;403011;404998;4070004;5000002;330444;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
35594;9950;8550;18500;1012011;2700022;3690005;195;98;403012;404998;4070004;5000001;330507;3500004;3700002;9142001;933469;9050037;930469;3P1998;101D100;270C24
